"","H005","H010","H011","H012","H013","H014","H015","H016","H017","H019","H020","H021","H023","H027","H028","H029","H030","H031","H033","H035","H036","H037","H038","H039","H040","H041","H042","H043","H044","H045","H046","H047","H048","H049","H051","H053","H054","H055","H056","H057","H058","H059","H060","H063","H065","H066","H069","H072","H073","H077","H078","H079","H080","H081","H082","H084","H088","H089","H090","H093","H094","H095","H099","H100","H101","H102","H103","H104","H105","H107","H108","H109","H110","H111","H113","H115","H117","H118","H135","H148","H163","H164","H165","H167","H169","H171","H173","H187","H192","H194","H225","H228","H231","H233","H234","H236","H238","H239","H240","H242","H243","H246","H247","H249","H255","H257","H260","H265","H266","H270","H271"
"H020",0.00200911925810972,3.89808747174077e-05,1.01252646979e-05,3.17720942361237e-05,0.000740090893733333,4.91324841654354e-05,4.26911885260391e-05,0.00585883235343349,0.000567014460705245,1.89126572208004e-05,0.157132639294597,0.00377985792718733,2.77100740832326e-05,0.000555919761560382,3.33540718076475e-05,1.87166488161093e-05,0.000740187579567644,2.33956033703772e-05,1.69010829224168e-05,3.80889970046165e-05,3.41400567659726e-05,0.000369528682233246,0.00649515267209572,1.39049391810833e-05,8.38782881082875e-06,0.000660415711266126,2.07777496593292e-05,2.42161431206796e-05,0.00127647602872795,0.00107131936034778,0.00396637387378242,0.000565704631955505,5.60958841369049e-05,0.00829439724034733,9.59330984135506e-06,2.20022079579255e-05,1.91797822283762e-05,0.000778694327860387,0.00160193272083615,0.0427861089733676,1.88883257035706e-05,0.00198298267008234,0.000927322216769851,2.07389122918458e-05,4.08745358011251e-05,0.00183277544122306,3.33941470682569e-05,0.00174116221472116,0.025708826267334,1.70536742779985e-05,0.00395590589314568,0.000938017045082236,0.00129337341687034,5.64711449792441e-05,0.00205541473236487,0.00159546714107126,6.88667508101138e-06,3.18504405744586e-05,3.7877528830161e-05,2.38525201074629e-05,0.00098766657230058,1.2425069323012e-05,4.0791063447889e-05,0.00736894215622831,1.57605717518667e-05,1.92119085683168e-05,0.00125482896253074,0.00166480105132115,0.00130242340785051,0.00110904304964472,0.00147091626304714,0.00428094102745624,0.00331018516802388,0.00326266606997174,0.00464831587233069,0.00370089355777768,3.04036836594068e-05,0.00132876243378503,1.62682861433438e-05,2.12020754719557e-05,0.00563566771067125,6.22991482081338e-05,7.03159849462168e-06,5.77238227069008e-05,1.01686375581056e-05,0.00177965681020539,1.53088622478707e-05,0.00165811082428786,7.318808014077e-06,0.0279563555334972,7.22886101167041e-06,0.00184385229726289,0.00269468021488361,0.00332928225655072,0.000899317341828768,0.00871704521550421,0.000989862427918015,3.97469820733526e-05,0.00276157504517636,0.000259478359836455,0.0028657427708443,0.00369028688803525,8.85039013995248e-06,0.0118261390042918,0.000971442388354018,2.10511070686221e-05,0.000967897851845036,0.00178107673097683,0.0300052255102771,4.66628904942709e-05,0.00457760184856585
"H021",0.00132970000690492,3.47955453476248e-05,8.44523099805664e-06,3.70216705684307e-05,0.00533072663770719,3.80921663260034e-05,3.42445161745869e-05,0.0109457160911936,0.00196657106947237,1.66719283236838e-05,0.00377985792718733,0.187893308833163,2.45495495591779e-05,0.000834301742529946,2.29562010366973e-05,2.08122978521236e-05,0.000566267189383386,2.82500424982389e-05,1.35642576785387e-05,2.35171486981155e-05,2.11966752950741e-05,0.000349117016289125,0.0162338390464537,1.05715913761531e-05,5.63650593891746e-06,0.0014596574118097,1.5396157568163e-05,1.63610667540364e-05,0.00241668691808314,0.00219740180059534,0.0309072515774808,0.000941267620539752,3.26283020522284e-05,0.0126121185202031,7.10892919209686e-06,1.85367337069676e-05,2.0542042986805e-05,0.00663179175201117,0.0168495260891825,0.00422231089690496,1.89438263628704e-05,0.00843494111943621,0.00123151913859618,1.57406838485904e-05,2.4412585491243e-05,0.00437414398085093,2.90115739299882e-05,0.0030213790360958,0.00247297441856273,1.27681863389463e-05,0.0465006177659802,0.00106972621579004,0.00148564014996639,3.99231900177903e-05,0.0196412016562119,0.00348530188465954,4.72440505646905e-06,1.81807179693357e-05,3.69322002405814e-05,1.73715587496162e-05,0.00277431112772246,1.19959844326231e-05,2.57915568483072e-05,0.00815869333562159,1.38081370961657e-05,1.87821800290575e-05,0.00158168958442763,0.00162642191018979,0.000815470230541708,0.00141665307242431,0.00351723286080584,0.0039646136323164,0.000843357899074538,0.000850767748341434,0.00111454546071918,0.000838194974168355,2.5432143581289e-05,0.00118478891506948,1.18024989590233e-05,1.66429334745127e-05,0.00557394773661723,3.12538208316409e-05,5.50421805515313e-06,3.18565739893412e-05,8.26425806426396e-06,0.000619057063372801,1.50817912490739e-05,0.00276430360009192,5.71900841788141e-06,0.00187123233463045,6.26455536670013e-06,0.00175158896541548,0.00088683387392294,0.000872142073236724,0.000673307240798198,0.00130459589051192,0.000668022824153242,3.30196961678564e-05,0.00304244372708955,0.000139944557960242,0.0252893804956952,0.00542608431502169,7.96968812247616e-06,0.00302693311951736,0.000945640439377403,1.77746949374816e-05,0.00542766956865659,0.00192143391407263,0.0118854842393254,2.7252051908539e-05,0.00136395789578586
"H023",0.00010998558719807,0.00232057767203672,0.00032079347054755,0.00465557037977303,5.93722880463195e-05,0.00457139387469798,0.0224248560612726,1.54343849293371e-05,0.000101811241414439,0.000382417691771281,2.77100740832326e-05,2.45495495591779e-05,0.0883003716810915,0.00011860231101067,0.00325236320896993,0.00585048571314718,0.000323951928194558,0.00492138607762985,0.000638468700946404,0.00432271569474885,0.000475871030269031,0.000517291240927739,1.23716168149907e-05,0.000353616916320142,0.000436824903551874,0.000133808215949202,0.000442353350643816,0.00056451770433773,6.78186935771835e-05,3.8016864608489e-05,3.06116461357436e-05,0.000150245495069081,0.000616580171487484,1.32392129506581e-05,0.00051194077283655,0.000374800524907806,0.00265411866358881,6.7637657586453e-05,4.14814303679788e-05,3.0467648869642e-05,0.000932088483947583,1.70768955739966e-05,8.88425181272279e-05,0.0135170673383286,0.00163208068199578,2.55184645987202e-05,0.00831903820624824,4.27386236043519e-05,3.01845251562641e-05,0.000410074126773131,2.92612668085184e-05,4.61995386171998e-05,4.05057274456928e-05,0.00254649348825395,4.37015656286957e-05,5.94827277404122e-05,0.000294419694239471,0.00116240339233887,0.00823829273149828,0.0130546192695242,0.000103282218397323,0.000986517043911574,0.000460802220774452,1.59094115870022e-05,0.000990288811879261,0.0011111570185391,3.45635163089462e-05,4.15502380696369e-05,6.36011193843062e-05,5.37443800204225e-05,0.000152826257129591,4.14931967387098e-05,4.69594801038632e-05,7.28678062281208e-05,6.01599777902482e-05,5.70075901676737e-05,0.000733223866005121,0.000155535966918377,0.000315973658912856,0.000473029562483956,3.17067430152455e-05,0.000601694108350851,0.000240615006840479,0.000577011883384093,0.000968971504068572,7.66632406213476e-05,0.00064867212721534,3.03579912786937e-05,0.000471130951285958,3.41978695131727e-05,0.000325734621061931,3.59990460753673e-05,0.000159578830158149,0.000110398229749866,5.03335812082801e-05,5.44423904522249e-05,4.78462792562714e-05,0.00049390998371593,2.37924438657982e-05,0.000557988139546496,1.66245437471651e-05,2.76626272522175e-05,0.000714111711982628,5.22626130114268e-05,9.50662712499448e-05,0.000635042074128899,6.34152026238019e-05,5.58074720993885e-05,2.55090590653176e-05,0.000601346468270497,5.50983295169462e-05
"H027",0.00356820975825459,0.000227872511990609,6.16892260114013e-05,0.000296740021158319,0.00235364999066632,0.000296035573006262,0.000127104894034542,0.000570103529016518,0.00223199358270052,0.000143953343522449,0.000555919761560382,0.000834301742529946,0.00011860231101067,0.0758568542570527,8.89290845761224e-05,0.000131569301219389,0.00277270714341219,0.000151907690066314,6.39914176067388e-05,8.57249230135394e-05,6.83942613171231e-05,0.00062880036474561,0.000618547798211192,4.90111128561429e-05,4.04138003374614e-05,0.00258043488504859,0.000182617805388125,0.000160232412435929,0.00659269160984524,0.00167709283203242,0.00110221070890861,0.00153101324000478,0.000183880693488428,0.000515306249223566,5.66590955264143e-05,0.000121131733232942,7.66485188495886e-05,0.000865409380659037,0.000798757772970261,0.000876172111142246,0.000156197278134897,0.00126611721951342,0.00211222669901638,6.8791744015803e-05,0.000111256075384568,0.00176999759211002,0.00011661337085458,0.00344715611937999,0.000795180194571555,0.000130392996063656,0.000971488734852331,0.00665694330813997,0.0071863050341143,0.000125265927196057,0.00114105255731897,0.00555101541675088,4.04143945339125e-05,7.74093672709431e-05,0.000192016030705982,0.000100583595441675,0.00160906722680108,8.02876430824756e-05,0.000150411384734325,0.000493097707886725,0.000101135729031234,0.000110115623824898,0.00343593595627746,0.00106839586635677,0.00108486820144313,0.00156815797649982,0.00106024154581351,0.000959722125986929,0.00272846146586497,0.00119606767259987,0.00102440991708958,0.000467057161136747,8.13392100199082e-05,0.000957140224082119,5.20177769431033e-05,0.000138338390032445,0.000668854815906959,0.000194358455362973,3.99903368079006e-05,0.000270084198054868,5.12907984629836e-05,0.0038008807579676,0.000141697863073061,0.00200606108530038,5.10351011885817e-05,0.000661966172539081,4.56048933527655e-05,0.00302435594691974,0.0019228886501852,0.0012237540262008,0.00262433380018182,0.000653026434125255,0.00595583109872659,0.000218360837354279,0.0012173600571654,0.000402753380043868,0.000661403264787363,0.00139064456964886,4.97147229308857e-05,0.00141448130337109,0.00138034416996313,0.000159525042972535,0.00174224442278617,0.00530358968165866,0.000526804414725218,0.000134836026282049,0.00139946169053828
"H028",0.000108885030843334,0.00301162030610319,0.000402877195107015,0.0014048056273413,3.59669148101825e-05,0.00360467990058609,0.00592013734593281,1.51907713057072e-05,5.13815434363398e-05,0.000618427382977717,3.33540718076475e-05,2.29562010366973e-05,0.00325236320896993,8.89290845761224e-05,0.0948693009682151,0.00287701508795841,0.000317953620089783,0.00234761249104284,0.00381193428375581,0.00491024792124513,0.00188415007083519,0.000721788680652434,1.28354927943081e-05,0.00207811707729754,0.00121557331383414,0.000165731694994915,0.00055582045571755,0.000848152642922541,5.85281025889532e-05,2.99751164413914e-05,2.67362179990043e-05,0.000114707174603611,0.00141255883531661,1.52605295353081e-05,0.000591361096220901,0.000765278204110556,0.00494481903830487,4.85103082246241e-05,3.36193020297225e-05,3.5101297114232e-05,0.00115298404075145,1.61398734214447e-05,8.57171851567417e-05,0.011371826502956,0.00320113398492478,2.81265964447037e-05,0.0157081689044497,4.85890915353504e-05,2.98093925708143e-05,0.00063797467376306,2.59331987872329e-05,3.69926979248342e-05,4.07027386882181e-05,0.0319732471002327,3.2083038133137e-05,5.54187720022041e-05,0.000618613863156168,0.00287113885582386,0.00259499008041291,0.011362554731909,0.000152989647938779,0.00164637058373768,0.0010570261172542,1.7412702218786e-05,0.00117337191991511,0.00118344746176921,3.85460875350467e-05,7.55820312663182e-05,0.000120110012711145,5.44157076322143e-05,9.16776057848864e-05,4.196921294976e-05,4.79929573033633e-05,7.78120613665803e-05,6.13660491622124e-05,0.000131492597520871,0.00313877115447034,0.000132980505588687,0.000817928863337992,0.000748315192259913,6.00456274021242e-05,0.00118030473363539,0.000445598737296937,0.00170468299149407,0.00226585915136202,6.46228567834649e-05,0.00111114581776167,2.89603901066667e-05,0.000707979267732734,4.45945867446116e-05,0.00062911725472153,3.62937678937586e-05,0.000193469442294605,0.000133578126522456,5.69068264053049e-05,7.08070839801222e-05,5.1109504273619e-05,0.00113839218382833,2.64212464032652e-05,0.00248637324022952,1.80707044077084e-05,3.22062324653319e-05,0.0014075315594851,4.80689626120214e-05,0.000165364486243514,0.00124856467785071,3.78450694191385e-05,5.32917834857277e-05,2.41079830607993e-05,0.00153524504689664,8.7105737936955e-05
"H029",8.55011921809259e-05,0.00595797473742488,0.00176380218219872,0.0101044282748545,4.83466193052384e-05,0.00399359529566889,0.00385034986765302,1.41209041996357e-05,8.47790920175956e-05,0.00145968241268365,1.87166488161093e-05,2.08122978521236e-05,0.00585048571314718,0.000131569301219389,0.00287701508795841,0.101028003682518,0.000334337086198361,0.046805170099522,0.00253865890058148,0.0026634165146075,0.00110291911987972,0.00125420226004624,1.15071401440438e-05,0.00104578037842584,0.00127068047088928,0.000196074926102421,0.000880134026758475,0.000884299917599401,6.9026939366146e-05,3.85621314556256e-05,2.41466733160596e-05,0.000198292482323052,0.000723992559709624,1.21949203643175e-05,0.0025664333195213,0.00084587573126342,0.00696898993412482,6.25103397341886e-05,3.53762102138283e-05,2.20473506208213e-05,0.00463396360372782,1.86320044743586e-05,0.000100137534297384,0.00636837984875676,0.00179450311739421,2.47154677468191e-05,0.00347458106144048,4.37365570829805e-05,2.15485389636123e-05,0.00076924005984008,2.72892754931361e-05,4.34951576932985e-05,3.8690197264625e-05,0.00281056412439779,3.68793163268846e-05,6.59884070863521e-05,0.00137512552639807,0.00217038472943996,0.00417063705885296,0.0062116856618462,0.0001229357087555,0.00657039093548063,0.00177574824011144,1.46557538825747e-05,0.00288350836682133,0.00270129354325127,4.1430006448686e-05,5.73158025531651e-05,9.37418842048203e-05,6.40211564984028e-05,9.00827857790091e-05,3.15430024207877e-05,4.50496969602856e-05,5.40888587086361e-05,5.57306201564773e-05,5.59209669463881e-05,0.00114721268192145,0.000119400931983,0.000775364415122574,0.00073649986102156,3.48379467929072e-05,0.000675445814483952,0.00105350687471497,0.00128450436750563,0.00429032171702084,5.34670814710235e-05,0.00306618616881564,2.73204168718383e-05,0.00325331747403061,2.6047205450909e-05,0.00166168760676431,3.5118829223041e-05,0.000152879871596104,0.000107325204731848,5.70152786290633e-05,4.65870161444549e-05,5.09964717370295e-05,0.00106287641313092,2.96052734879469e-05,0.00103983158153514,1.77534066758568e-05,2.41254615421035e-05,0.00444464432458614,3.22951337194731e-05,0.000112965729344589,0.00261166714678935,4.51009904801735e-05,6.00410973451249e-05,1.77797719232384e-05,0.000673807938137933,4.15949185643344e-05
"H030",0.00186731555407034,0.000508763457972764,7.73889871425507e-05,0.000441789686932202,0.00120602333833053,0.000355294601293371,0.000338989980055273,0.000378054082496987,0.00117741027643484,0.000110306481305928,0.000740187579567644,0.000566267189383386,0.000323951928194558,0.00277270714341219,0.000317953620089783,0.000334337086198361,0.0663869331334242,0.000366568469018791,0.000169057854288053,0.000208898483541751,0.00022202887913632,0.000642843156524127,0.000402434720232203,9.33819760652157e-05,7.00665352491942e-05,0.00390619328634474,0.000172508627286727,0.000198158667084427,0.00131327204792717,0.000517773061950856,0.000719751200060026,0.00768543112522587,0.000181633021190823,0.000339690246165296,8.7384833379926e-05,0.000101386253275735,0.000181899714390301,0.00164590767724277,0.00130366952728035,0.00103578522809406,0.000155154647296563,0.000541701453237577,0.00942694255352829,0.000244044732378188,0.000332294277446771,0.000647955779772642,0.000465155900566403,0.000694691122834541,0.000888721574497144,0.000147474933434576,0.00100621942704683,0.00141538862829619,0.00171487302055858,0.000424873327462023,0.00130896389886681,0.00380204678528505,6.3018619522477e-05,0.000286370138728769,0.000368007132591178,0.000253733649169445,0.00342951410231359,0.000158339962140906,0.00032410655380423,0.000328863035356144,0.000134919392795064,0.000140144736095402,0.000546019125105169,0.000944901189945878,0.00309494814139458,0.00181887520638425,0.00291732139036165,0.000530892676870315,0.00205365873464441,0.00266241917156432,0.00102113513083653,0.00183511289401655,0.000118140542299656,0.00956762425590213,7.74967021763221e-05,0.000155086330566426,0.000792745587326504,0.000516553386106855,5.8269178071054e-05,0.000444510645133493,0.000113473169793392,0.00251596315035873,0.00014702018596435,0.000927342748515854,8.88061817748616e-05,0.000873507020936791,6.930980498932e-05,0.000555739886594352,0.00250962947055938,0.00418502365084549,0.00241286189159434,0.00225306688779959,0.00213273382432357,0.000403064461626151,0.000675148471476512,0.00117104727076218,0.000385735836165973,0.000775014409027582,9.68334745747779e-05,0.000983054339252417,0.000984566203353221,0.000180389459796887,0.00105982926322292,0.00247676837158726,0.000517624382962797,0.000150900974108083,0.00076557663383962
"H031",0.000104394009116186,0.0072744058845913,0.00166920819339949,0.00674793587696182,6.03842824823977e-05,0.0028625631962781,0.00515214659901196,1.74635054831518e-05,9.78365977084909e-05,0.00148312914637298,2.33956033703772e-05,2.82500424982389e-05,0.00492138607762985,0.000151907690066314,0.00234761249104284,0.046805170099522,0.000366568469018791,0.112754975847524,0.00349184663527713,0.0034128822686089,0.00126106524319782,0.00175528738075059,1.43276061154468e-05,0.00142584997794578,0.00172136518424274,0.000216328373392984,0.000694637801116712,0.000757843233328242,9.02922821637919e-05,4.36961543872846e-05,3.13145979198228e-05,0.000229732400757004,0.000877166591894059,1.53033791220846e-05,0.00230142841424119,0.00116411678332232,0.0139669981036557,9.19486489390573e-05,4.89469957956308e-05,2.67711361966058e-05,0.00505528129764074,2.23345509050834e-05,0.000128606664180364,0.00704715375807484,0.00163381665338925,2.91589063634869e-05,0.00238336373865574,5.89743466377138e-05,2.56888222138379e-05,0.000652574699003928,3.72329078156787e-05,4.86328261435351e-05,4.57712642717998e-05,0.00351693862261712,5.20802671950906e-05,8.74205917998789e-05,0.00125586233910363,0.00232853634608129,0.00460423577482403,0.00553094376441255,0.000153630985000041,0.0128430242098746,0.00149282321528237,1.84322483923924e-05,0.00318868068374726,0.0030752333966219,5.21438544268544e-05,6.25701823391464e-05,9.81998590571475e-05,7.45618354258286e-05,0.000129875921663764,3.89460796983432e-05,5.01559337771859e-05,6.11362964593371e-05,6.36047644443497e-05,6.42446998422529e-05,0.00113780987599166,0.000156840916675571,0.00109367287972389,0.000695399393450443,4.35874575470566e-05,0.000607153297344563,0.00129021969146694,0.00100353395549373,0.00708910011773008,5.61042770237341e-05,0.00355250384881767,3.02467938697255e-05,0.0034278421900737,3.14162422580866e-05,0.00260423487007636,4.4343109459953e-05,0.000187676791167286,0.000127943404326136,6.4486969316168e-05,5.85139787739931e-05,5.47255506020408e-05,0.00104210554612534,3.50907527532868e-05,0.000927115632363538,2.34470885443774e-05,2.8011601867626e-05,0.00682475881735741,3.82702047977473e-05,0.000114406674923678,0.00194575351616039,5.65735919701554e-05,7.3806155762725e-05,2.28802029481888e-05,0.000813881352166337,5.13424852810365e-05
"H033",4.73926187296959e-05,0.00485865297542982,0.00126360486269338,0.00103838593539111,1.90409153613215e-05,0.00129164422413839,0.0018428303543755,8.76091284940888e-06,2.77814276825477e-05,0.00164203840692886,1.69010829224168e-05,1.35642576785387e-05,0.000638468700946404,6.39914176067388e-05,0.00381193428375581,0.00253865890058148,0.000169057854288053,0.00349184663527713,0.136958545472533,0.00333828765643472,0.0176896428866072,0.0016982444406872,7.82103685769561e-06,0.023930217224594,0.00750657380151148,8.08013353499415e-05,0.000763429197468154,0.00104613367034508,3.97946588299082e-05,2.08993673896111e-05,1.60816742514689e-05,8.25553226180352e-05,0.00197834626098382,9.69079967115547e-06,0.00160510359398879,0.00316941505608313,0.0106845558594736,3.06263005809152e-05,1.82708710595018e-05,1.59081216555008e-05,0.00250234774687416,1.10864160998721e-05,7.73437177857514e-05,0.00182986468059485,0.00555752192458057,1.96727843802406e-05,0.000936147231055267,3.7252634385146e-05,1.41668099751309e-05,0.00118624980020157,1.62242254791528e-05,2.37559243478876e-05,2.91383202532188e-05,0.00621685401829244,1.77396425382705e-05,4.22638906242567e-05,0.00282254989577855,0.0105315013673765,0.000860703366955716,0.00349316260000138,7.74209831832225e-05,0.0149595349672608,0.00429469544298107,1.06520333984729e-05,0.00437696627223598,0.00379929650578746,3.31980481177473e-05,4.45524565749577e-05,8.32017347308649e-05,5.2879304861295e-05,4.20727965262478e-05,2.85124688491931e-05,2.9044626583881e-05,5.14561855080962e-05,3.79080963029332e-05,8.27941231366453e-05,0.00556134502915003,7.59352515186257e-05,0.00551325690676104,0.00140148453819968,3.80350404094706e-05,0.00169842582073774,0.00291825139285684,0.00167823707284174,0.0147236794584309,3.08012870191287e-05,0.00525723201149244,1.55427149607257e-05,0.00317271464859296,2.3161959824722e-05,0.00657175091110495,2.48494769797776e-05,0.000141773450914122,0.00011749061938869,5.78702537810387e-05,5.50876961441656e-05,3.516976630603e-05,0.00372202563153536,2.0213687035602e-05,0.0021163124864374,1.36100851181932e-05,1.77875660411659e-05,0.0103082641009363,2.33143077030986e-05,8.73339672195475e-05,0.00330870394629174,1.91460817870343e-05,3.7225742921261e-05,1.22141736715937e-05,0.00221706965998286,4.22748004476567e-05
"H035",9.35138138479712e-05,0.00605331763122311,0.00150853928799978,0.00173608783474218,3.17148910707983e-05,0.00278366995402867,0.011200850852245,1.75936683018106e-05,4.82649728818256e-05,0.00109472702296,3.80889970046165e-05,2.35171486981155e-05,0.00432271569474885,8.57249230135394e-05,0.00491024792124513,0.0026634165146075,0.000208898483541751,0.0034128822686089,0.00333828765643472,0.106567067388836,0.00272052132347418,0.00178526783248043,1.41563842860348e-05,0.00373416265939762,0.00729786722962105,8.62397769582986e-05,0.0011421294910948,0.00194925245817529,5.54418176266604e-05,3.23641552008915e-05,2.58747076696552e-05,8.47945060577943e-05,0.00377298612248756,1.63931196285854e-05,0.00253673574190971,0.00171732250581673,0.00678879788094763,4.43387835583226e-05,3.05533918317531e-05,3.57896519537342e-05,0.00165639826103504,1.67274367251295e-05,7.67210540533087e-05,0.0144785429767795,0.00338778655277821,2.36468733617511e-05,0.00164208186025039,4.73351860280478e-05,3.55181195169388e-05,0.00109226045009356,2.81941895652719e-05,3.98491206542004e-05,4.01286744523215e-05,0.00806363152283362,3.41739526878959e-05,5.90269501078994e-05,0.00224802358342756,0.00675303458106629,0.00257460973573199,0.0127818859631346,7.12264101864968e-05,0.00436199211651903,0.00144456496085293,2.02226590973811e-05,0.00251887140711392,0.00243442780719192,4.09027697002039e-05,4.91246911331767e-05,6.80465766823281e-05,4.58714098682926e-05,8.76149548455762e-05,4.27236837921359e-05,6.13088945941646e-05,6.91093322681195e-05,8.14203068958462e-05,8.08919581448044e-05,0.00234706569594856,0.000103678546667609,0.0039964278478827,0.00132126947319648,4.23044371224279e-05,0.00160575678208649,0.00190406261360667,0.00220210227594364,0.00777121724441368,6.7805490613221e-05,0.00138195022538154,2.33156668218052e-05,0.00265701700166097,4.99705456249679e-05,0.00241088199629524,4.09389944147149e-05,0.000306467961648693,0.000159105645678495,5.22914667386169e-05,7.63219584399207e-05,4.69814377850722e-05,0.000946251110106708,2.87532345160516e-05,0.00124917088528138,2.0189889203512e-05,2.51885663781283e-05,0.00378149675579681,5.01251034528197e-05,9.08957286084145e-05,0.00124244769579537,3.41948365504021e-05,6.23562151215591e-05,3.08801941699324e-05,0.0037192229404839,7.16540800398364e-05
